lon,lat,GLM,GAM,RF,BRT,MaxEnt,Ensemble_Media,Ensemble_Ponderado,Consenso_Binario,Incerteza_SD,Amplitude
-55.25,-2.0833333333333304,0.06101035699248314,0.08150463551282883,0.10575555264949799,0.08175478130578995,0.34744715690612793,0.13549450039863586,0.1363469809293747,0.20000000298023224,0.11953982710838318,0.2864367961883545
-55.083333333333336,-2.0833333333333304,0.0442749448120594,0.07650677859783173,0.09241468459367752,0.08393801748752594,0.31254568696022034,0.12193602323532104,0.12269608676433563,0.20000000298023224,0.108100026845932,0.26827073097229004
-54.91666666666667,-2.0833333333333304,0.02398328296840191,0.059195976704359055,0.10682579129934311,0.06896819174289703,0.2166825234889984,0.09513115137815475,0.09535996615886688,0,0.0740765780210495,0.19269923865795135
-54.75,-2.0833333333333304,0.032319869846105576,0.056554924696683884,0.08640674501657486,0.059735365211963654,0.20981837809085846,0.08896705508232117,0.08931592106819153,0,0.07022381573915482,0.17749850451946259
-54.583333333333336,-2.0833333333333304,0.045499593019485474,0.07352650165557861,0.06952103227376938,0.08028663694858551,0.2338877171278,0.10054429620504379,0.10113734006881714,0.20000000298023224,0.07568547129631042,0.18838812410831451
-54.41666666666667,-2.0833333333333304,0.053016092628240585,0.09064590930938721,0.03625873103737831,0.06671906262636185,0.4363149106502533,0.13659094274044037,0.13813096284866333,0,0.16872966289520264,0.4000561833381653
-54.25,-2.0833333333333304,0.03618297725915909,0.06998421251773834,0.06596468389034271,0.0779450461268425,0.3178236186504364,0.11358010768890381,0.11451267451047897,0,0.11526428163051605,0.2816406488418579
-54.083333333333336,-2.0833333333333304,0.02493232674896717,0.05893685668706894,0.078757144510746,0.07354170083999634,0.14825212955474854,0.07688403129577637,0.07703346759080887,0,0.045080944895744324,0.12331980466842651
-53.91666666666667,-2.0833333333333304,0.012147452682256699,0.0497206449508667,0.14949443936347961,0.061829984188079834,0.08163657039403915,0.07096581906080246,0.07034119963645935,0.20000000298023224,0.0506829135119915,0.13734698295593262
-53.75,-2.0833333333333304,0.03769342973828316,0.06851189583539963,0.14449603855609894,0.05989643931388855,0.1577252596616745,0.09366461634635925,0.09338828176259995,0.20000000298023224,0.053836144506931305,0.12003183364868164
-53.583333333333336,-2.0833333333333304,0.08102177828550339,0.10405807942152023,0.18883293867111206,0.13148458302021027,0.3030872344970703,0.1616969257593155,0.16196230053901672,0.4000000059604645,0.08870045840740204,0.22206544876098633
-53.41666666666667,-2.0833333333333304,0.10340419411659241,0.12223294377326965,0.17024880647659302,0.13392463326454163,0.4175628125667572,0.1894746720790863,0.19033801555633545,0.4000000059604645,0.1298164278268814,0.3141586184501648
-53.25,-2.0833333333333304,0.14738520979881287,0.15129327774047852,0.15118689835071564,0.1308237612247467,0.519097089767456,0.21995724737644196,0.22138379514217377,0.800000011920929,0.16743671894073486,0.38827332854270935
-53.083333333333336,-2.0833333333333304,0.2093791961669922,0.1905454695224762,0.12261150777339935,0.09499147534370422,0.5671989917755127,0.23694533109664917,0.23869340121746063,0.800000011920929,0.19052784144878387,0.47220751643180847
