lon,lat,GLM,GAM,RF,BRT,consenso_media,incerteza_sd
-63.91666666666667,3.0833333333333357,2.220446049250313e-16,0.002058578422293067,0.0976940467953682,0.02627698704600334,0.031507403065916206,0.04570914854001594
-63.75,3.0833333333333357,2.6370475580961283e-8,0.003247720655053854,0.06734444200992584,0.015454849228262901,0.021511759565929545,0.031271130057723195
-63.583333333333336,3.0833333333333357,5.936649358773138e-6,0.005023730918765068,0.07593928277492523,0.01522472407668829,0.02404841860493434,0.03516863683064169
-63.41666666666667,3.0833333333333357,7.063322300382424e-6,0.0050945342518389225,0.08353611081838608,0.03242040053009987,0.030264527230656313,0.03826030177763418
-63.25,3.0833333333333357,1.6280233467114158e-5,0.0072501651011407375,0.03686825558543205,0.015267030335962772,0.01485043281400067,0.015945471929664536
-63.083333333333336,3.0833333333333357,5.249354289844632e-4,0.019874662160873413,0.03725674748420715,0.019795360043644905,0.019362926279427484,0.015005639041849034
-62.91666666666667,3.0833333333333357,0.02659463882446289,0.03767118230462074,0.03857817500829697,0.04072704538702965,0.03589276038110256,0.006329813379518087
-62.75,3.0833333333333357,0.01743162050843239,0.03268682584166527,0.06677539646625519,0.07534301280975342,0.048059213906526566,0.02750188456801027
-62.583333333333336,3.0833333333333357,0.017946260049939156,0.03679923340678215,0.043175000697374344,0.038961611688137054,0.034220526460558176,0.011167840356894993
-62.41666666666667,3.0833333333333357,0.01906568557024002,0.03927532210946083,0.04797738045454025,0.0383325032889843,0.03616272285580635,0.012196871721352956
-62.25,3.0833333333333357,0.02138892561197281,0.046231795102357864,0.04724841192364693,0.034781038761138916,0.03741254284977913,0.012085868523267687
-62.083333333333336,3.0833333333333357,0.031584274023771286,0.062027707695961,0.04293372854590416,0.03151646628975868,0.04201554413884878,0.014380215398675747
-61.91666666666667,3.0833333333333357,0.08771302551031113,0.13768449425697327,0.07664602994918823,0.049725618213415146,0.08794229198247194,0.036798817644628126
-61.75,3.0833333333333357,0.15553081035614014,0.23768578469753265,0.1017150804400444,0.048104070127010345,0.13575893640518188,0.08087514886861853
-61.583333333333336,3.0833333333333357,0.25319352746009827,0.3303729295730591,0.168385311961174,0.13674473762512207,0.22217412665486336,0.08729375937105184
-61.41666666666667,3.0833333333333357,0.1406117081642151,0.213413268327713,0.14195913076400757,0.1111888587474823,0.1517932415008545,0.0434644683493236
-61.25,3.0833333333333357,0.10018936544656754,0.1374453902244568,0.14460556209087372,0.08476374298334122,0.11675101518630981,0.028876788640513937
-61.083333333333336,3.0833333333333357,0.09427934885025024,0.09987473487854004,0.12629801034927368,0.0559903085231781,0.09411060065031052,0.028996779903653968
